quote_id,product,product_model,kw,qty,current_gmr_pct,recommended_gmr_pct,delta_gmr_pct_point,unit_price,recommended_unit_price,delta_unit_price,subtotal_price,recommended_subtotal_price,delta_subtotal_price,estimated_gross_profit,recommended_estimated_gross_profit,current_predicted_win_probability_pct,recommended_predicted_win_probability_pct,delta_predicted_win_probability_pct_point,current_expected_return,recommended_expected_return,delta_expected_return,delta_expected_return_pct,avg_competitor_price,min_competitor_price,price_gap_avg_competitor_pct,recommended_price_gap_avg_competitor_pct,price_gap_min_competitor_pct,recommended_price_gap_min_competitor_pct,convert_to_order,success,min_win_probability_threshold_pct,row_id,gross_margin_rate,energy_grant_amount,estimated_cost_x,current_predicted_win_probability,recommended_gmr,estimated_cost_y,recommended_predicted_win_probability,recommended_effective_price_after_grant,recommended_grant_ratio_to_subtotal,higher_than_avg_competitor,is_lower_than_competitor,min_win_probability_threshold,delta_gmr,delta_predicted_win_probability
Q-12589,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1046,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12591,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1047,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12599,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1048,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12606,H1,H1,37.0,1,68.87,55.00000000000001,-13.870000000000005,648000.0,448271.99999999994,-199728.00000000006,648000.0,448271.99999999994,-199728.00000000006,446277.60000000003,246549.59999999998,0.12640863221409177,97.08544119167608,96.95903255946199,564.1334100378756,239363.7669163126,238799.63350627472,42330.34761941184,360000.0,360000.0,80.0,24.519999999999982,80.0,24.519999999999982,1,0,70.0,1049,0.6887000000000001,222000,201722.39999999997,0.0012640863221409177,0.55,201722.39999999997,0.9708544119167608,226271.99999999994,0.4952350358710783,1.0,0.0,0.7,-0.13870000000000005,0.9695903255946199
Q-12618,I1,I1,22.0,1,38.95,35.0,-3.9500000000000037,264420.0,248351.4,-16068.600000000006,264420.0,248351.4,-16068.600000000006,102991.59,86922.98999999999,1.157911026456667,93.67501090529396,92.5170998788373,1192.550976933042,81425.12036170758,80232.56938477454,6727.810461496049,240000.0,240000.0,10.174999999999999,3.4797499999999975,10.174999999999999,3.4797499999999975,1,0,70.0,1050,0.3895,132000,161428.41,0.01157911026456667,0.35,161428.41,0.9367501090529397,116351.4,0.5315049562837174,1.0,0.0,0.7,-0.039500000000000035,0.925170998788373
Q-12621,N1,N1,75.0,1,32.879999999999995,45.0,12.120000000000003,729159.6,889839.8609454544,160680.26094545447,729159.6,889839.8609454544,160680.26094545447,239747.67647999997,400427.93742545444,17.372669953557534,98.57508649478568,81.20241654122815,41650.57255619328,394722.185666428,353071.6131102347,847.6993026539665,830000.0,760000.0,-12.149445783132533,7.209621800657162,-4.057947368421056,17.08419222966506,1,0,70.0,1051,0.3288,375000,489411.92352,0.17372669953557535,0.45,489411.92352,0.9857508649478568,514839.86094545445,0.4214241420940198,1.0,0.0,0.7,0.12120000000000003,0.8120241654122815
Q-12621,O,Other,75.0,1,32.879999999999995,25.0,-7.879999999999998,864214.0,773413.9157333333,-90800.08426666667,864214.0,773413.9157333333,-90800.08426666667,284153.5632,193353.4789333333,7.514147550208598,91.68659754907972,84.17244999887113,21351.71800802324,177279.22607674994,155927.5080687267,730.2808514524897,,,,,,,1,0,70.0,1052,0.3288,322500,580060.4368,0.07514147550208598,0.25,580060.4368,0.9168659754907972,450913.9157333333,0.4169824119264946,,,0.7,-0.07879999999999998,0.8417244999887112
Q-12622,I1,I1,22.0,1,38.95,35.0,-3.9500000000000037,264420.0,248351.4,-16068.600000000006,264420.0,248351.4,-16068.600000000006,102991.59,86922.98999999999,1.157911026456667,93.67501090529396,92.5170998788373,1192.550976933042,81425.12036170758,80232.56938477454,6727.810461496049,240000.0,240000.0,10.174999999999999,3.4797499999999975,10.174999999999999,3.4797499999999975,1,0,70.0,1053,0.3895,132000,161428.41,0.01157911026456667,0.35,161428.41,0.9367501090529397,116351.4,0.5315049562837174,1.0,0.0,0.7,-0.039500000000000035,0.925170998788373
Q-12624,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1054,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12628,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1055,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12630,W,W,11.0,1,10.39,40.0,29.610000000000003,162110.0,242111.28500000003,80001.28500000003,162110.0,242111.28500000003,80001.28500000003,16843.228999999992,96844.51400000002,74.01587763912329,86.32544574262677,12.309568103503487,12466.663767117323,83601.45838778061,71134.79462066329,570.6000895627897,,,,,,,0,1,70.0,1056,0.1039,66000,145266.771,0.7401587763912328,0.4,145266.771,0.8632544574262677,176111.28500000003,0.27260191527214434,,,0.7,0.29610000000000003,0.12309568103503488
Q-12632,I1,I1,22.0,1,61.67,35.0,-26.670000000000005,421200.0,248378.39999999997,-172821.60000000003,421200.0,248378.39999999997,-172821.60000000003,259754.04,86932.43999999997,0.020940852831558363,93.10794814004592,93.08700728721436,54.39471124042724,80941.01115207652,80886.6164408361,148703.09005468077,240000.0,240000.0,75.5,3.490999999999986,75.5,3.490999999999986,1,0,70.0,1057,0.6167,132000,161445.96,0.00020940852831558362,0.35,161445.96,0.9310794814004593,116378.39999999997,0.5314471789817473,1.0,0.0,0.7,-0.26670000000000005,0.9308700728721436
Q-12634,I1,I1,22.0,1,12.75,35.0,22.249999999999996,185033.16,248371.434,63338.274000000005,185033.16,248371.434,63338.274000000005,23591.727899999998,86930.0019,99.991101510819,92.89718573464393,-7.093915776175075,23589.628592645207,80755.5253241725,57165.89673152729,242.33487401895982,240000.0,240000.0,-22.90285,3.488097500000004,-22.90285,3.488097500000004,0,1,70.0,1058,0.1275,132000,161441.4321,0.99991101510819,0.35,161441.4321,0.9289718573464393,116371.43400000001,0.531462084323272,1.0,0.0,0.7,0.22249999999999998,-0.07093915776175075
Q-12636,A1,A1,15.0,1,34.43,40.0,5.570000000000003,244620.0,267328.88999999996,22708.889999999956,244620.0,267328.88999999996,22708.889999999956,84222.66600000003,106931.55599999998,1.416279917943002,89.5871593767595,88.1708794588165,1192.828704914209,95796.94349776882,94604.11479285461,7931.072953149527,170000.0,170000.0,43.89411764705882,57.25228823529409,43.89411764705882,57.25228823529409,1,0,70.0,1059,0.3443,90000,160397.33399999997,0.01416279917943002,0.4,160397.33399999997,0.895871593767595,177328.88999999996,0.33666394978859193,1.0,0.0,0.7,0.05570000000000003,0.881708794588165
Q-12637,Q,Q,7.5,1,5.1,25.0,19.900000000000002,157040.0,198707.94666666666,41667.946666666656,157040.0,198707.94666666666,41667.946666666656,8009.040000000008,49676.986666666664,0.3378064913451421,84.94523863774414,84.60743214639899,27.055057014429,42198.23487204033,42171.179815025906,155871.70927984064,130000.0,130000.0,20.8,52.85226666666666,20.8,52.85226666666666,1,0,70.0,1060,0.051,45000,149030.96,0.0033780649134514213,0.25,149030.96,0.8494523863774414,153707.94666666666,0.22646301144406505,1.0,0.0,0.7,0.199,0.84607432146399
Q-12638,W,W,11.0,1,48.61,0.0,-48.61,290000.0,149031.0,-140969.0,290000.0,149031.0,-140969.0,140969.0,0.0,0.30833836293764316,96.89888274645146,96.59054438351382,434.6615068495662,0.0,-434.6615068495662,-100.0,,,,,,,1,0,70.0,1061,0.4861,66000,149031.0,0.0030833836293764315,0.0,149031.0,0.9689888274645146,83031.0,0.44286088129315376,,,0.7,-0.4861,0.9659054438351382
Q-12639,Q,Q,7.5,1,5.1,25.0,19.900000000000002,157040.0,198707.94666666666,41667.946666666656,157040.0,198707.94666666666,41667.946666666656,8009.040000000008,49676.986666666664,0.3378064913451421,84.94523863774414,84.60743214639899,27.055057014429,42198.23487204033,42171.179815025906,155871.70927984064,130000.0,130000.0,20.8,52.85226666666666,20.8,52.85226666666666,1,0,70.0,1062,0.051,45000,149030.96,0.0033780649134514213,0.25,149030.96,0.8494523863774414,153707.94666666666,0.22646301144406505,1.0,0.0,0.7,0.199,0.84607432146399
Q-12642,K1,Other,55.0,1,39.39,15.0,-24.389999999999997,708794.0,505411.81576470594,-203382.18423529406,708794.0,505411.81576470594,-203382.18423529406,279193.9566,75811.77236470592,8.80124987860006,99.73496241212662,90.93371253352656,24572.557766316204,75610.84267190644,51038.28490559024,207.70440501539068,620000.0,620000.0,14.321612903225805,-18.481965199240978,14.321612903225805,-18.481965199240978,1,0,70.0,1063,0.3939,181500,429600.0434,0.0880124987860006,0.15,429600.0434,0.9973496241212662,323911.81576470594,0.35911309221250415,0.0,1.0,0.7,-0.24389999999999998,0.9093371253352656
Q-12643,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1064,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12644,A1,A1,15.0,1,29.15,40.0,10.850000000000005,226395.0,267334.7625,40939.76250000001,226395.0,267334.7625,40939.76250000001,65994.14249999999,106933.905,15.440470457869745,88.23283355511055,72.7923630972408,10189.80607663696,94350.81441263003,84161.00833599307,825.9333661801103,170000.0,170000.0,33.173529411764704,57.255742647058824,33.173529411764704,57.255742647058824,1,0,70.0,1065,0.2915,90000,160400.8575,0.15440470457869745,0.4,160400.8575,0.8823283355511055,177334.7625,0.3366565543454155,1.0,0.0,0.7,0.10850000000000004,0.727923630972408
Q-12646,I1,I1,22.0,1,13.91,35.0,21.089999999999996,187527.6,248373.0936,60845.49359999999,187527.6,248373.0936,60845.49359999999,26085.089160000003,86930.58275999999,99.99097283363551,92.89718573464393,-7.093787098991589,26082.734415605206,80756.06492676554,54673.33051116033,209.61502594010804,240000.0,240000.0,-21.8635,3.488788999999997,-21.8635,3.488788999999997,0,1,70.0,1066,0.1391,132000,161442.51084,0.9999097283363552,0.35,161442.51084,0.9289718573464393,116373.0936,0.5314585331557025,1.0,0.0,0.7,0.21089999999999998,-0.07093787098991589
Q-12647,W,W,11.0,1,14.92,5.0,-9.92,175160.0,156869.60842105263,-18290.39157894737,175160.0,156869.60842105263,-18290.39157894737,26133.872000000003,7843.4804210526345,2.4747396375808117,82.43108646037967,79.95634682279886,646.7452892186334,6465.466127380849,5818.720838162215,899.6928056781231,,,,,,,1,0,70.0,1067,0.1492,66000,149026.128,0.02474739637580812,0.05,149026.128,0.8243108646037968,90869.60842105263,0.42073159144281064,,,0.7,-0.0992,0.7995634682279886
Q-12648,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1068,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12664,H1,H1,37.0,1,34.92,55.00000000000001,20.080000000000002,310003.2,448333.51680000004,138330.31680000003,310003.2,448333.51680000004,138330.31680000003,108253.11744,246583.43424000003,99.92384605299222,98.33997519693672,-1.5838708560554915,108170.67841831048,242490.08807137082,134319.40965306034,124.1735853163731,360000.0,360000.0,-13.887999999999998,24.53708800000001,-13.887999999999998,24.53708800000001,0,1,70.0,1069,0.3492,222000,201750.08256,0.9992384605299222,0.55,201750.08256,0.9833997519693672,226333.51680000004,0.4951670836134105,1.0,0.0,0.7,0.20080000000000003,-0.015838708560554915
Q-12668,H1,H1,37.0,1,29.099999999999998,55.00000000000001,25.900000000000006,310003.2,488427.264,178424.064,310003.2,488427.264,178424.064,90210.93120000002,268634.9952,99.91929341296823,93.69653805180877,-6.222755361159448,90138.12503629892,251701.69049804268,161563.56546174374,179.23998906864497,360000.0,360000.0,-13.887999999999998,35.674240000000005,-13.887999999999998,35.674240000000005,0,1,70.0,1070,0.291,222000,219792.2688,0.9991929341296822,0.55,219792.2688,0.9369653805180878,266427.264,0.45452008182737313,1.0,0.0,0.7,0.25900000000000006,-0.06222755361159449
Q-12682,I1,I1,22.0,1,65.56,35.0,-30.56000000000001,468000.0,247967.9999999999,-220032.0000000001,468000.0,247967.9999999999,-220032.0000000001,306820.80000000005,86788.79999999996,0.012933556015510788,96.04284609295782,96.02991253694229,39.68284003523833,83354.43360992493,83314.7507698897,209951.58284010485,240000.0,240000.0,95.0,3.319999999999964,95.0,3.319999999999964,1,0,70.0,1071,0.6556000000000001,132000,161179.19999999995,0.00012933556015510788,0.35,161179.19999999995,0.9604284609295781,115967.99999999991,0.5323267518389472,1.0,0.0,0.7,-0.3056000000000001,0.960299125369423
Q-12685,I1,I1,22.0,1,65.56,35.0,-30.56000000000001,468000.0,247967.9999999999,-220032.0000000001,468000.0,247967.9999999999,-220032.0000000001,306820.80000000005,86788.79999999996,0.012933556015510788,96.04284609295782,96.02991253694229,39.68284003523833,83354.43360992493,83314.7507698897,209951.58284010485,240000.0,240000.0,95.0,3.319999999999964,95.0,3.319999999999964,1,0,70.0,1072,0.6556000000000001,132000,161179.19999999995,0.00012933556015510788,0.35,161179.19999999995,0.9604284609295781,115967.99999999991,0.5323267518389472,1.0,0.0,0.7,-0.3056000000000001,0.960299125369423
Q-12692,I1,I1,22.0,1,38.29,35.0,-3.290000000000004,261612.0,248370.408,-13241.592000000004,261612.0,248370.408,-13241.592000000004,100171.2348,86929.6428,3.3661798036319865,92.89718573464393,89.53100593101195,3371.9438748863763,80755.19173037853,77383.24785549215,2294.9150616600855,240000.0,240000.0,9.005,3.4876699999999983,9.005,3.4876699999999983,1,0,70.0,1073,0.3829,132000,161440.7652,0.033661798036319864,0.35,161440.7652,0.9289718573464393,116370.408,0.5314642797542934,1.0,0.0,0.7,-0.03290000000000004,0.8953100593101194
Q-12715,W,W,11.0,1,9.049999999999999,5.0,-4.05,163850.0,156864.81578947368,-6985.18421052632,163850.0,156864.81578947368,-6985.18421052632,14828.425000000017,7843.240789473697,16.195880508966187,79.04577339040509,62.849892881438905,2401.5939943616722,6199.750340911198,3798.1563465495256,158.15147587255066,,,,,,,1,0,70.0,1074,0.0905,66000,149021.57499999998,0.16195880508966187,0.05,149021.57499999998,0.7904577339040509,90864.81578947368,0.4207444458965086,,,0.7,-0.040499999999999994,0.6284989288143891
Q-12718,Q,Q,7.5,1,5.1,25.0,19.900000000000002,157040.0,198707.94666666666,41667.946666666656,157040.0,198707.94666666666,41667.946666666656,8009.040000000008,49676.986666666664,0.3378064913451421,84.94523863774414,84.60743214639899,27.055057014429,42198.23487204033,42171.179815025906,155871.70927984064,130000.0,130000.0,20.8,52.85226666666666,20.8,52.85226666666666,1,0,70.0,1075,0.051,45000,149030.96,0.0033780649134514213,0.25,149030.96,0.8494523863774414,153707.94666666666,0.22646301144406505,1.0,0.0,0.7,0.199,0.84607432146399
Q-12737,H1,H1,37.0,1,49.04,55.00000000000001,5.960000000000004,395928.0,448366.4640000001,52438.464000000095,395928.0,448366.4640000001,52438.464000000095,194163.09119999997,246601.55520000006,19.621962790949983,98.44286398966294,78.82090119871296,38098.60950902227,242761.63358192964,204663.02407290737,537.1928968285322,360000.0,360000.0,9.98,24.546240000000026,9.98,24.546240000000026,1,0,70.0,1076,0.4904,222000,201764.90880000003,0.19621962790949982,0.55,201764.90880000003,0.9844286398966294,226366.4640000001,0.4951306973752612,1.0,0.0,0.7,0.05960000000000004,0.7882090119871297
Q-12753,I1,I1,22.0,1,42.96999999999999,35.0,-7.9699999999999935,282672.0,248012.064,-34659.93599999999,282672.0,248012.064,-34659.93599999999,121464.15839999999,86804.2224,0.893975133391491,96.04284609295782,95.14887095956632,1085.859372079252,83369.24572182081,82283.38634974156,7577.720325992275,240000.0,240000.0,17.78,3.3383600000000055,17.78,3.3383600000000055,1,0,70.0,1077,0.4296999999999999,132000,161207.8416,0.00893975133391491,0.35,161207.8416,0.9604284609295781,116012.06400000001,0.5322321739961811,1.0,0.0,0.7,-0.07969999999999994,0.9514887095956632
Q-12767,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1078,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12768,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1079,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12773,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1080,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12775,H1,H1,37.0,1,48.449999999999996,55.00000000000001,6.550000000000006,391392.0,448361.28,56969.28000000003,391392.0,448361.28,56969.28000000003,189629.424,246598.70400000003,1.6708605859344325,98.33997519693672,96.6691146110023,3168.4433049504896,242505.10434956744,239336.66104461695,7553.761832211697,360000.0,360000.0,8.72,24.54480000000001,8.72,24.54480000000001,1,0,70.0,1081,0.4845,222000,201762.576,0.016708605859344326,0.55,201762.576,0.9833997519693672,226361.28000000003,0.4951364221281552,1.0,0.0,0.7,0.06550000000000006,0.9666911461100229
Q-12776,Q,Q,7.5,1,5.1,25.0,19.900000000000002,157040.0,198707.94666666666,41667.946666666656,157040.0,198707.94666666666,41667.946666666656,8009.040000000008,49676.986666666664,0.3378064913451421,84.94523863774414,84.60743214639899,27.055057014429,42198.23487204033,42171.179815025906,155871.70927984064,130000.0,130000.0,20.8,52.85226666666666,20.8,52.85226666666666,1,0,70.0,1082,0.051,45000,149030.96,0.0033780649134514213,0.25,149030.96,0.8494523863774414,153707.94666666666,0.22646301144406505,1.0,0.0,0.7,0.199,0.84607432146399
Q-12783,W,W,11.0,1,14.92,5.0,-9.92,175160.0,156869.60842105263,-18290.39157894737,175160.0,156869.60842105263,-18290.39157894737,26133.872000000003,7843.4804210526345,2.4747396375808117,82.43108646037967,79.95634682279886,646.7452892186334,6465.466127380849,5818.720838162215,899.6928056781231,,,,,,,1,0,70.0,1083,0.1492,66000,149026.128,0.02474739637580812,0.05,149026.128,0.8243108646037968,90869.60842105263,0.42073159144281064,,,0.7,-0.0992,0.7995634682279886
Q-12789,H1,H1,37.0,1,68.87,60.0,-8.870000000000012,391392.0,304600.82399999985,-86791.17600000015,391392.0,304600.82399999985,-86791.17600000015,269551.67040000006,182760.4943999999,4.039894267816416,99.71892594960832,95.6790316817919,10889.602481293,182246.80207587397,171357.19959458098,1573.5854443626533,360000.0,360000.0,8.72,-15.388660000000042,8.72,-15.388660000000042,1,0,70.0,1084,0.6887000000000001,222000,121840.32959999995,0.04039894267816416,0.6,121840.32959999995,0.9971892594960832,82600.82399999985,0.7288227165137285,0.0,1.0,0.7,-0.08870000000000011,0.956790316817919
Q-12790,I1,I1,22.0,1,65.56,35.0,-30.56000000000001,468000.0,247967.9999999999,-220032.0000000001,468000.0,247967.9999999999,-220032.0000000001,306820.80000000005,86788.79999999996,0.012933556015510788,96.04284609295782,96.02991253694229,39.68284003523833,83354.43360992493,83314.7507698897,209951.58284010485,240000.0,240000.0,95.0,3.319999999999964,95.0,3.319999999999964,1,0,70.0,1085,0.6556000000000001,132000,161179.19999999995,0.00012933556015510788,0.35,161179.19999999995,0.9604284609295781,115967.99999999991,0.5323267518389472,1.0,0.0,0.7,-0.3056000000000001,0.960299125369423
Q-12792,A1,A1,15.0,1,34.43,40.0,5.570000000000003,244620.0,267328.88999999996,22708.889999999956,244620.0,267328.88999999996,22708.889999999956,84222.66600000003,106931.55599999998,1.416279917943002,89.5871593767595,88.1708794588165,1192.828704914209,95796.94349776882,94604.11479285461,7931.072953149527,170000.0,170000.0,43.89411764705882,57.25228823529409,43.89411764705882,57.25228823529409,1,0,70.0,1086,0.3443,90000,160397.33399999997,0.01416279917943002,0.4,160397.33399999997,0.895871593767595,177328.88999999996,0.33666394978859193,1.0,0.0,0.7,0.05570000000000003,0.881708794588165
Q-12795,I1,I1,22.0,1,42.89,35.0,-7.890000000000002,282672.0,248359.96799999994,-34312.032000000065,282672.0,248359.96799999994,-34312.032000000065,121238.02080000003,86925.98879999996,0.9869558904704692,93.04305281796866,92.0560969274982,1196.565787775413,80878.5936717255,79682.02788395008,6659.226654983206,240000.0,240000.0,17.78,3.4833199999999733,17.78,3.4833199999999733,1,0,70.0,1087,0.4289,132000,161433.97919999997,0.009869558904704692,0.35,161433.97919999997,0.9304305281796866,116359.96799999994,0.5314866202591878,1.0,0.0,0.7,-0.07890000000000003,0.920560969274982
Q-12803,W,W,11.0,1,10.25,0.0,-10.25,162110.0,145493.725,-16616.274999999994,162110.0,145493.725,-16616.274999999994,16616.274999999994,0.0,4.758744234010347,78.46616669160153,73.70742245759118,790.7260284698026,0.0,-790.7260284698026,-100.0,,,,,,,1,0,70.0,1088,0.1025,66000,145493.725,0.047587442340103474,0.0,145493.725,0.7846616669160152,79493.725,0.45362781109632044,,,0.7,-0.1025,0.7370742245759118
Q-12816,H1,H1,37.0,1,35.47,55.00000000000001,19.53,311234.4,446310.12960000004,135075.72960000002,311234.4,446310.12960000004,135075.72960000002,110394.84168000001,245470.57128000003,99.83287402478727,96.28113507613499,-3.5517389486522943,110210.34322425777,236341.85230625703,126131.50908199926,114.44616302967576,360000.0,360000.0,-13.545999999999994,23.975036000000014,-13.545999999999994,23.975036000000014,0,1,70.0,1090,0.3547,222000,200839.55832,0.9983287402478728,0.55,200839.55832,0.9628113507613498,224310.12960000004,0.49741196821807465,1.0,0.0,0.7,0.19530000000000003,-0.03551738948652294
Q-12817,H1,H1,37.0,1,44.9,55.00000000000001,10.100000000000003,366120.0,448293.60000000003,82173.60000000003,366120.0,448293.60000000003,82173.60000000003,164387.88,246561.48000000004,0.3273167707917114,97.1894909094408,96.86217413864911,538.0691003889535,239631.84719078278,239093.7780903938,44435.51542312322,360000.0,360000.0,1.7000000000000002,24.52600000000001,1.7000000000000002,24.52600000000001,1,0,70.0,1091,0.449,222000,201732.12,0.003273167707917114,0.55,201732.12,0.9718949090944081,226293.60000000003,0.4952111741055415,1.0,0.0,0.7,0.10100000000000003,0.968621741386491
Q-12821,I1,I1,22.0,1,65.56,35.0,-30.56000000000001,468000.0,247967.9999999999,-220032.0000000001,468000.0,247967.9999999999,-220032.0000000001,306820.80000000005,86788.79999999996,0.012933556015510788,96.04284609295782,96.02991253694229,39.68284003523833,83354.43360992493,83314.7507698897,209951.58284010485,240000.0,240000.0,95.0,3.319999999999964,95.0,3.319999999999964,1,0,70.0,1092,0.6556000000000001,132000,161179.19999999995,0.00012933556015510788,0.35,161179.19999999995,0.9604284609295781,115967.99999999991,0.5323267518389472,1.0,0.0,0.7,-0.3056000000000001,0.960299125369423
Q-12822,I1,I1,22.0,1,65.56,35.0,-30.56000000000001,468000.0,247967.9999999999,-220032.0000000001,468000.0,247967.9999999999,-220032.0000000001,306820.80000000005,86788.79999999996,0.012933556015510788,96.04284609295782,96.02991253694229,39.68284003523833,83354.43360992493,83314.7507698897,209951.58284010485,240000.0,240000.0,95.0,3.319999999999964,95.0,3.319999999999964,1,0,70.0,1093,0.6556000000000001,132000,161179.19999999995,0.00012933556015510788,0.35,161179.19999999995,0.9604284609295781,115967.99999999991,0.5323267518389472,1.0,0.0,0.7,-0.3056000000000001,0.960299125369423
Q-12835,I1,I1,22.0,1,43.54,35.0,-8.540000000000003,285948.0,248378.832,-37569.168000000005,285948.0,248378.832,-37569.168000000005,124501.7592,86932.5912,1.1113218738305046,93.10794814004592,91.99662626621542,1383.6152832933828,80941.15193129412,79557.53664800074,5749.975271929061,240000.0,240000.0,19.145,3.4911799999999977,19.145,3.4911799999999977,1,0,70.0,1094,0.4354,132000,161446.2408,0.011113218738305047,0.35,161446.2408,0.9310794814004593,116378.832,0.5314462546470143,1.0,0.0,0.7,-0.08540000000000003,0.9199662626621542
